"","ccaa","cpro","cmun","secc","CUMUN","CUSEC","Indice"
"28113",6,39,79,3,39079,3907902003,0.360822340419866
"28114",6,39,80,1,39080,3908001001,-0.051765331121424
"28115",6,39,80,2,39080,3908001002,-0.0577565219881624
"28116",6,39,80,3,39080,3908001003,1.0241328913967
"28117",6,39,80,4,39080,3908001004,-0.758997171011742
"28118",6,39,81,1,39081,3908101001,0.77275534170365
"28119",6,39,82,1,39082,3908201001,0.443395127964946
"28120",6,39,83,1,39083,3908301001,0.443194647536997
"28121",6,39,84,1,39084,3908401001,-0.201053519495259
"28122",6,39,85,1,39085,3908501001,0.37654924383647
"28123",6,39,85,2,39085,3908501002,-1.22797286000775
"28124",6,39,85,3,39085,3908501003,-0.865783826737285
"28125",6,39,85,1,39085,3908502001,-0.340235514416961
"28126",6,39,85,2,39085,3908502002,0.623222699474804
"28127",6,39,86,1,39086,3908601001,1.02658898815245
"28128",6,39,87,1,39087,3908701001,1.3706394812092
"28129",6,39,87,2,39087,3908701002,0.368141871103175
"28130",6,39,87,3,39087,3908701003,1.104647877827
"28131",6,39,87,4,39087,3908701004,-0.110885805501214
"28132",6,39,87,5,39087,3908701005,0.622727428971989
"28133",6,39,87,6,39087,3908701006,0.207008986075931
"28134",6,39,87,7,39087,3908701007,1.06803875657409
"28135",6,39,87,8,39087,3908701008,-0.700433868328575
"28136",6,39,87,9,39087,3908701009,0.312103787913014
"28137",6,39,87,10,39087,3908701010,-2.67592087344678
"28138",6,39,87,11,39087,3908701011,2.82811711296679
"28139",6,39,87,12,39087,3908701012,-1.21463906994139
"28140",6,39,87,13,39087,3908701013,-0.47653708103451
"28141",6,39,87,14,39087,3908701014,-0.0886289070501263
"28142",6,39,87,1,39087,3908702001,1.59138275984731
"28143",6,39,87,2,39087,3908702002,-0.109692738841191
"28144",6,39,87,3,39087,3908702003,4.62614082272189
"28145",6,39,87,4,39087,3908702004,-2.16295659390745
"28146",6,39,87,5,39087,3908702005,0.600006356662119
"28147",6,39,87,6,39087,3908702006,-0.273326887380687
"28148",6,39,87,7,39087,3908702007,0.543877788780067
"28149",6,39,87,8,39087,3908702008,1.78496127936711
"28150",6,39,87,9,39087,3908702009,-1.39525884869788
"28151",6,39,87,1,39087,3908703001,0.322334178745639
"28152",6,39,87,2,39087,3908703002,-0.963368923286467
"28153",6,39,87,3,39087,3908703003,-0.555656595973608
"28154",6,39,87,4,39087,3908703004,0.29438697397506
"28155",6,39,87,5,39087,3908703005,0.518672232795873
"28156",6,39,87,6,39087,3908703006,1.18829539159916
"28157",6,39,87,7,39087,3908703007,-1.10582824098005
"28158",6,39,87,8,39087,3908703008,1.12823828514109
"28159",6,39,87,9,39087,3908703009,0.248157125856941
"28160",6,39,87,10,39087,3908703010,-0.0637063302504908
"28161",6,39,87,11,39087,3908703011,0.156206183584447
"28162",6,39,87,12,39087,3908703012,-0.777416587971327
"28163",6,39,87,1,39087,3908704001,-0.520804854358336
"28164",6,39,87,2,39087,3908704002,0.0397245629968668
"28165",6,39,87,3,39087,3908704003,0.0876239229501552
"28166",6,39,87,4,39087,3908704004,1.61928961866924
"28167",6,39,87,5,39087,3908704005,-0.889866488448291
"28168",6,39,87,6,39087,3908704006,-0.612789252317635
"28169",6,39,87,7,39087,3908704007,-0.883507859798191
"28170",6,39,87,8,39087,3908704008,-0.0859835451979808
"28171",6,39,87,9,39087,3908704009,-2.40497879148178
"28172",6,39,87,1,39087,3908705001,-0.567412664168589
"28173",6,39,87,2,39087,3908705002,0.583511443504996
"28174",6,39,87,3,39087,3908705003,1.67201544641777
"28175",6,39,88,1,39088,3908801001,4.17274184185229
"28176",6,39,89,1,39089,3908901001,1.64734710289475
"28177",6,39,90,1,39090,3909001001,-0.26411045917058
"28178",6,39,91,1,39091,3909101001,-0.814675170236606
"28179",6,39,91,2,39091,3909101002,1.40886551926027
"28180",6,39,91,3,39091,3909101003,1.8539157980391
"28181",6,39,92,1,39092,3909201001,2.65814808629332
"28182",6,39,93,1,39093,3909301001,2.39981236028294
"28183",6,39,94,1,39094,3909401001,0.0124613686711423
"28184",6,39,95,1,39095,3909501001,-0.0872790677357185
"28185",6,39,95,2,39095,3909501002,-0.0343305611841957
"28186",6,39,96,1,39096,3909601001,1.90642412103341
"28187",6,39,97,1,39097,3909701001,-0.641641097826249
"28188",6,39,98,1,39098,3909801001,0.0824548172198625
"28189",6,39,99,1,39099,3909901001,-0.87779259119166
"28190",6,39,99,2,39099,3909901002,-0.0827779005262812
"28191",6,39,100,1,39100,3910001001,0.421511014454969
"28192",6,39,101,1,39101,3910101001,1.56665632149687
"28193",6,39,102,1,39102,3910201001,1.00999925746249
"28194",6,39,102,2,39102,3910201002,-0.395985698241549
